transaction_id,customer_id,merchant_id,transaction_date,amount,payment_product,payment_channel,transaction_status
T0086337,C04443,M0047,2025-02-22,2902.39,Acceptance,E-commerce,Success
T0086338,C03272,M0401,2026-04-23,576.42,UPI,QR,Success
T0086339,C03530,M0281,2025-05-30,400.06,UPI,Mobile App,Success
T0086340,C01300,M0099,2025-05-05,1303.44,Acceptance,E-commerce,Success
T0086341,C03263,M0298,2025-04-12,98.58,UPI,QR,Success
T0086342,C02881,M0419,2026-06-03,708.32,NETC,FASTag,Success
T0086343,C03678,M0314,2025-05-23,631.69,RuPay,ATM,Success
T0086344,C00089,M0395,2025-01-25,1121.69,UPI,UPI Lite,Success
T0086345,C03162,M0116,2025-12-21,3991.94,RuPay,ATM,Failed
T0086346,C00064,M0476,2025-05-04,411.58,UPI,Mobile App,Failed
T0086347,C00775,M0261,2025-08-29,111.51,UPI,Mobile App,Success
T0086348,C02634,M0088,2025-06-11,593.99,UPI,UPI Lite,Success
T0086349,C04294,M0056,2026-06-17,5954.6,RuPay,E-commerce,Success
T0086350,C00644,M0488,2026-06-10,908.91,UPI,QR,Success
T0086351,C04648,M0191,2025-08-31,563.84,UPI,QR,Success
T0086352,C01802,M0193,2025-04-18,597.71,UPI,Mobile App,Reversed
T0086353,C00381,M0410,2025-11-10,371.15,UPI,QR,Success
T0086354,C02103,M0047,2025-11-21,398.69,UPI,QR,Success
T0086355,C01990,M0348,2025-02-18,824.51,RuPay,E-commerce,Success
T0086356,C04381,M0328,2025-11-06,1780.36,UPI,Mobile App,Success
T0086357,C01971,M0277,2025-01-07,270.11,UPI,UPI Lite,Success
T0086358,C00407,M0419,2026-04-18,630.25,RuPay,E-commerce,Success
T0086359,C02783,M0170,2025-08-13,2007.16,UPI,UPI Lite,Success
T0086360,C02788,M0229,2026-02-15,732.36,UPI,QR,Success
T0086361,C00453,M0389,2025-07-03,1816.01,RuPay,ATM,Success
T0086362,C04338,M0174,2025-05-28,264.79,UPI,QR,Success
T0086363,C04934,M0443,2025-01-11,1157.74,NETC,Toll Plaza,Success
T0086364,C03996,M0289,2026-05-20,156.74,UPI,Mobile App,Success
T0086365,C00716,M0316,2026-04-12,1673.63,Acceptance,QR,Failed
T0086366,C02209,M0347,2025-05-04,1429.97,Acceptance,QR,Success
T0086367,C02720,M0077,2025-12-14,1700.99,RuPay,E-commerce,Success
T0086368,C01572,M0233,2026-01-08,708.04,UPI,Mobile App,Success
T0086369,C00449,M0085,2025-11-19,159.97,UPI,QR,Success
T0086370,C03724,M0370,2026-02-21,496.97,NETC,FASTag,Success
T0086371,C01974,M0194,2026-02-12,2068.03,RuPay,POS,Success
T0086372,C00499,M0455,2025-05-15,972.15,UPI,QR,Success
T0086373,C00483,M0249,2025-03-31,1166.59,RuPay,POS,Success
T0086374,C03324,M0149,2025-12-24,634.28,UPI,UPI Lite,Success
T0086375,C03132,M0308,2025-04-25,467.81,UPI,UPI Lite,Success
T0086376,C03761,M0034,2025-12-10,229.39,UPI,QR,Success
T0086377,C01560,M0108,2026-01-17,1675.14,Acceptance,E-commerce,Success
T0086378,C00835,M0228,2025-10-11,653.69,NETC,Toll Plaza,Success
T0086379,C03024,M0430,2026-04-12,374.8,UPI,UPI Lite,Success
T0086380,C00920,M0132,2025-11-30,510.86,UPI,UPI Lite,Failed
T0086381,C04170,M0361,2025-08-14,507.37,RuPay,POS,Success
T0086382,C01810,M0286,2025-04-28,2306.05,Acceptance,E-commerce,Success
T0086383,C04492,M0167,2025-10-11,176.44,UPI,UPI Lite,Success
T0086384,C03923,M0237,2025-12-26,317.49,UPI,QR,Success
T0086385,C02357,M0344,2025-01-25,196.42,UPI,QR,Failed
T0086386,C02579,M0353,2025-10-12,724.62,UPI,Mobile App,Success
T0086387,C03643,M0471,2025-08-28,616.23,NETC,FASTag,Success
T0086388,C00322,M0059,2025-08-03,314.57,UPI,UPI Lite,Success
T0086389,C01531,M0482,2025-08-29,170.79,UPI,UPI Lite,Success
T0086390,C03727,M0268,2026-03-13,554.11,UPI,UPI Lite,Success
T0086391,C02999,M0152,2025-04-17,275.78,UPI,UPI Lite,Success
T0086392,C01284,M0149,2025-10-11,379.7,UPI,UPI Lite,Success
T0086393,C02644,M0036,2025-12-13,460.53,NETC,FASTag,Success
T0086394,C02020,M0185,2025-11-12,194.59,UPI,Mobile App,Success
T0086395,C03392,M0389,2025-02-01,743.04,UPI,UPI Lite,Success
T0086396,C01669,M0235,2025-08-01,144.73,UPI,UPI Lite,Success
T0086397,C00382,M0433,2026-03-12,2429.88,RuPay,POS,Success
T0086398,C02778,M0101,2025-07-06,628.61,UPI,QR,Success
T0086399,C00281,M0183,2025-12-07,1659.19,UPI,QR,Success
T0086400,C04385,M0110,2025-05-31,275.04,UPI,QR,Success
T0086401,C04776,M0111,2025-05-15,457.64,UPI,Mobile App,Success
T0086402,C01057,M0490,2026-03-26,410.18,UPI,Mobile App,Success
T0086403,C03166,M0249,2025-08-17,761.72,RuPay,POS,Success
T0086404,C01835,M0085,2025-08-24,227.93,UPI,UPI Lite,Failed
T0086405,C04412,M0133,2025-07-16,1395.47,Acceptance,POS,Success
T0086406,C01049,M0195,2026-04-05,377.12,UPI,Mobile App,Success
T0086407,C03046,M0181,2025-02-25,207.68,UPI,QR,Success
T0086408,C04145,M0261,2026-02-11,908.15,Acceptance,POS,Success
T0086409,C04801,M0144,2025-11-17,442.48,UPI,UPI Lite,Success
T0086410,C02854,M0020,2025-07-03,454.7,Acceptance,E-commerce,Success
T0086411,C04999,M0123,2025-05-14,368.12,UPI,Mobile App,Success
T0086412,C03855,M0150,2025-11-03,410.61,Acceptance,E-commerce,Success
T0086413,C04135,M0185,2026-05-15,2801.88,Acceptance,POS,Success
T0086414,C04512,M0019,2026-03-01,284.93,UPI,QR,Success
T0086415,C02120,M0003,2025-08-10,979.45,Acceptance,POS,Failed
T0086416,C01117,M0042,2025-10-25,1583.05,UPI,Mobile App,Success
T0086417,C00834,M0397,2025-10-31,417.94,UPI,QR,Success
T0086418,C04531,M0284,2025-12-22,1032.22,NETC,Toll Plaza,Success
T0086419,C03791,M0102,2025-04-07,417.78,UPI,Mobile App,Success
T0086420,C02526,M0389,2025-12-19,1637.98,UPI,Mobile App,Success
T0086421,C02161,M0296,2025-06-24,2092.88,RuPay,E-commerce,Success
T0086422,C03078,M0488,2025-08-31,1293.69,NETC,Toll Plaza,Success
T0086423,C03668,M0201,2025-08-10,450.16,NETC,FASTag,Success
T0086424,C01627,M0186,2025-10-26,1625.14,RuPay,ATM,Success
T0086425,C01578,M0496,2026-03-27,279.75,UPI,QR,Success
T0086426,C04357,M0232,2025-09-21,205.49,UPI,Mobile App,Success
T0086427,C00227,M0229,2025-06-18,308.91,Acceptance,POS,Success
T0086428,C02211,M0267,2025-02-09,687.72,UPI,QR,Success
T0086429,C03901,M0158,2026-02-15,366.64,UPI,UPI Lite,Success
T0086430,C00887,M0285,2025-05-02,1791.84,RuPay,POS,Success
T0086431,C01172,M0119,2025-10-04,966.24,UPI,Mobile App,Success
T0086432,C03424,M0360,2026-01-31,538.01,UPI,Mobile App,Success
T0086433,C01306,M0037,2025-12-29,1521.3,UPI,Mobile App,Success
T0086434,C00443,M0227,2025-06-18,150.11,UPI,Mobile App,Success
T0086435,C03865,M0488,2025-09-05,1020.21,Acceptance,POS,Success
T0086436,C02693,M0151,2026-06-22,1818.78,RuPay,POS,Success
T0086437,C02202,M0297,2026-04-14,302.41,UPI,Mobile App,Success
T0086438,C04644,M0053,2026-04-24,192.56,UPI,UPI Lite,Success
T0086439,C04328,M0279,2026-03-31,764.6,UPI,UPI Lite,Success
T0086440,C02056,M0452,2025-06-25,485.66,UPI,Mobile App,Success
T0086441,C02454,M0078,2025-11-07,1375.26,Acceptance,POS,Success
T0086442,C00776,M0321,2026-01-21,1430.1,UPI,QR,Success
T0086443,C00666,M0275,2026-05-25,380.87,NETC,Toll Plaza,Success
T0086444,C01323,M0432,2026-04-15,1281.13,Acceptance,QR,Failed
T0086445,C02284,M0333,2026-01-21,433.57,NETC,Toll Plaza,Success
T0086446,C01911,M0220,2025-03-01,395.27,UPI,UPI Lite,Success
T0086447,C02931,M0266,2025-08-20,767.9,UPI,Mobile App,Success
T0086448,C03586,M0091,2025-11-23,337.13,UPI,QR,Success
T0086449,C02604,M0164,2026-04-17,570.02,RuPay,POS,Success
T0086450,C02543,M0105,2025-12-28,1282.95,UPI,Mobile App,Success
T0086451,C03779,M0044,2026-06-25,3476.8,Acceptance,E-commerce,Success
T0086452,C03831,M0340,2025-10-28,758.35,UPI,QR,Failed
T0086453,C01321,M0472,2025-01-08,226.62,UPI,QR,Success
T0086454,C02867,M0228,2025-11-26,1163.57,NETC,Toll Plaza,Success
T0086455,C03080,M0151,2025-11-15,168.09,UPI,Mobile App,Success
T0086456,C02727,M0398,2025-01-17,816.91,UPI,Mobile App,Success
T0086457,C04031,M0390,2026-05-31,252.2,UPI,Mobile App,Success
T0086458,C02894,M0218,2026-02-08,1196.08,RuPay,E-commerce,Success
T0086459,C01927,M0178,2025-09-16,6199.3,RuPay,ATM,Success
T0086460,C00054,M0441,2026-04-05,946.24,UPI,UPI Lite,Success
T0086461,C02606,M0340,2025-06-09,371.07,NETC,FASTag,Success
T0086462,C03424,M0347,2026-03-31,1640.02,RuPay,POS,Success
T0086463,C03663,M0333,2025-11-05,4345.26,Acceptance,POS,Success
T0086464,C02720,M0342,2026-02-19,244.23,UPI,Mobile App,Success
T0086465,C04656,M0383,2026-04-11,305.54,UPI,UPI Lite,Success
T0086466,C00778,M0047,2025-03-10,366.74,UPI,UPI Lite,Success
T0086467,C03853,M0289,2026-02-25,2177.24,RuPay,E-commerce,Success
T0086468,C04988,M0500,2025-11-25,4309.67,Acceptance,QR,Success
T0086469,C00010,M0464,2026-01-18,650.84,UPI,QR,Success
T0086470,C04238,M0013,2025-05-01,2202.66,RuPay,POS,Success
T0086471,C03277,M0068,2026-02-10,527.76,NETC,Toll Plaza,Success
T0086472,C04372,M0239,2026-05-07,511.72,NETC,FASTag,Success
T0086473,C01432,M0421,2025-07-14,1250.71,Acceptance,QR,Success
T0086474,C00990,M0292,2026-04-13,1250.63,UPI,Mobile App,Success
T0086475,C02222,M0464,2026-02-25,260.9,NETC,Toll Plaza,Success
T0086476,C02710,M0155,2026-01-18,162.53,UPI,QR,Success
T0086477,C02093,M0002,2025-01-24,3635.42,RuPay,POS,Success
T0086478,C01246,M0473,2025-03-06,595.95,NETC,FASTag,Success
T0086479,C01788,M0436,2025-08-21,996.78,UPI,Mobile App,Success
T0086480,C00137,M0474,2025-11-18,166.94,UPI,Mobile App,Success
T0086481,C00018,M0012,2025-08-17,617.3,UPI,UPI Lite,Success
T0086482,C01164,M0017,2026-06-12,508.46,UPI,Mobile App,Success
T0086483,C04171,M0346,2025-09-18,1553.98,UPI,UPI Lite,Success
T0086484,C00769,M0125,2025-08-18,6179.95,RuPay,E-commerce,Success
T0086485,C03333,M0231,2025-01-18,3858.79,Acceptance,POS,Success
T0086486,C01479,M0210,2025-07-13,2303.92,UPI,Mobile App,Success
T0086487,C03128,M0476,2025-11-01,809.61,NETC,FASTag,Failed
T0086488,C02258,M0313,2025-08-28,353.79,UPI,Mobile App,Success
T0086489,C01341,M0286,2025-02-05,244.1,UPI,Mobile App,Success
T0086490,C03859,M0147,2025-09-20,394.98,UPI,Mobile App,Success
T0086491,C04518,M0185,2025-07-05,310.53,UPI,UPI Lite,Success
T0086492,C01412,M0274,2025-05-19,366.84,RuPay,ATM,Success
T0086493,C00809,M0358,2025-09-22,189.49,Acceptance,POS,Failed
T0086494,C02821,M0121,2025-05-20,1944.43,RuPay,ATM,Success
T0086495,C01449,M0415,2025-03-27,808.51,RuPay,ATM,Success
T0086496,C03441,M0441,2025-05-09,643.76,NETC,FASTag,Success
T0086497,C03581,M0451,2026-01-02,175.71,UPI,Mobile App,Success
T0086498,C02244,M0074,2026-04-29,4570.29,Acceptance,QR,Success
T0086499,C03781,M0017,2025-02-01,1176.25,RuPay,POS,Failed
T0086500,C04265,M0391,2025-04-25,1671.21,RuPay,POS,Success
T0086501,C01253,M0372,2025-01-21,288.71,UPI,QR,Success
T0086502,C01205,M0169,2025-06-14,295.86,UPI,QR,Success
T0086503,C00401,M0384,2025-06-10,3241.31,RuPay,ATM,Success
T0086504,C03600,M0249,2026-02-08,966.52,Acceptance,POS,Success
T0086505,C04975,M0034,2025-01-29,7942.61,RuPay,ATM,Success
T0086506,C03642,M0343,2025-02-12,1909.64,NETC,FASTag,Success
T0086507,C02715,M0264,2025-09-26,1779.24,RuPay,POS,Success
T0086508,C04481,M0241,2025-10-26,1795.18,RuPay,E-commerce,Success
T0086509,C03959,M0021,2025-08-31,229.64,UPI,UPI Lite,Success
T0086510,C03107,M0309,2026-01-13,366.02,UPI,Mobile App,Success
T0086511,C01701,M0426,2025-10-27,376.0,UPI,Mobile App,Success
T0086512,C00560,M0398,2025-11-15,376.53,UPI,QR,Success
T0086513,C02994,M0114,2025-06-03,193.23,UPI,UPI Lite,Success
T0086514,C04222,M0169,2025-12-05,950.57,Acceptance,E-commerce,Success
T0086515,C02046,M0282,2025-09-17,1826.41,NETC,Toll Plaza,Success
T0086516,C02753,M0483,2025-09-03,669.61,Acceptance,E-commerce,Success
T0086517,C00155,M0084,2025-03-05,331.88,UPI,Mobile App,Success
T0086518,C01656,M0341,2025-11-22,619.62,UPI,QR,Success
T0086519,C01752,M0228,2025-03-24,979.75,Acceptance,QR,Success
T0086520,C02856,M0166,2025-01-15,604.01,UPI,Mobile App,Success
T0086521,C02885,M0129,2025-07-09,2240.43,UPI,UPI Lite,Success
T0086522,C03513,M0134,2025-07-29,665.95,NETC,FASTag,Success
T0086523,C00425,M0117,2025-02-15,298.79,UPI,UPI Lite,Success
T0086524,C01490,M0122,2026-06-19,3088.06,RuPay,POS,Success
T0086525,C00619,M0316,2026-05-21,1012.08,NETC,Toll Plaza,Success
T0086526,C01519,M0252,2025-07-08,415.7,UPI,QR,Success
T0086527,C00173,M0179,2025-03-10,536.72,UPI,QR,Success
T0086528,C04075,M0396,2025-07-09,672.8,UPI,Mobile App,Success
T0086529,C03545,M0281,2026-06-24,379.1,UPI,UPI Lite,Success
T0086530,C01345,M0221,2025-02-18,322.43,UPI,Mobile App,Success
T0086531,C04618,M0271,2026-04-24,543.86,NETC,FASTag,Success
T0086532,C04064,M0203,2026-05-08,889.99,UPI,UPI Lite,Success
T0086533,C04564,M0079,2026-04-01,478.12,UPI,QR,Success
T0086534,C01500,M0032,2025-04-21,352.21,UPI,UPI Lite,Success
T0086535,C01335,M0122,2025-07-20,620.55,UPI,Mobile App,Success
T0086536,C02448,M0291,2026-03-09,1501.72,RuPay,ATM,Success
T0086537,C04500,M0229,2025-05-06,708.83,NETC,FASTag,Success
T0086538,C04222,M0321,2025-04-27,502.18,UPI,QR,Success
T0086539,C04955,M0373,2025-10-17,344.6,UPI,QR,Success
T0086540,C01882,M0363,2025-09-20,284.1,UPI,Mobile App,Success
T0086541,C02010,M0078,2025-07-01,284.98,UPI,UPI Lite,Success
T0086542,C00534,M0006,2025-04-27,298.01,NETC,Toll Plaza,Success
T0086543,C03079,M0144,2026-06-08,2733.45,RuPay,ATM,Success
T0086544,C01220,M0161,2025-12-15,1359.44,UPI,Mobile App,Success
T0086545,C01124,M0312,2026-03-15,249.06,UPI,Mobile App,Success
T0086546,C02996,M0429,2025-12-08,499.52,UPI,Mobile App,Success
T0086547,C00889,M0085,2025-02-28,859.24,RuPay,POS,Success
T0086548,C04775,M0406,2025-03-16,1516.74,RuPay,E-commerce,Success
T0086549,C02974,M0012,2025-07-24,1411.99,UPI,Mobile App,Success
T0086550,C04773,M0258,2026-04-16,440.81,UPI,UPI Lite,Success
T0086551,C02085,M0329,2026-06-04,4082.59,Acceptance,POS,Success
T0086552,C01111,M0440,2025-04-15,372.76,UPI,UPI Lite,Success
T0086553,C02781,M0491,2025-12-12,1495.46,RuPay,E-commerce,Success
T0086554,C03822,M0216,2026-01-26,674.71,UPI,UPI Lite,Success
T0086555,C02731,M0102,2025-02-11,901.05,Acceptance,POS,Success
T0086556,C01221,M0490,2025-04-10,1273.5,UPI,QR,Success
T0086557,C04456,M0494,2025-05-07,2117.66,RuPay,ATM,Failed
T0086558,C03799,M0500,2025-10-20,952.97,Acceptance,E-commerce,Success
T0086559,C03439,M0395,2026-05-27,610.07,NETC,FASTag,Success
T0086560,C03377,M0098,2026-01-11,2050.0,RuPay,POS,Reversed
T0086561,C03482,M0345,2025-06-12,6098.85,RuPay,E-commerce,Success
T0086562,C01058,M0337,2025-02-08,785.88,Acceptance,QR,Success
T0086563,C04782,M0312,2025-03-31,73.39,UPI,UPI Lite,Success
T0086564,C02022,M0172,2025-10-10,1901.52,Acceptance,E-commerce,Success
T0086565,C04827,M0411,2025-02-09,585.15,UPI,QR,Success
T0086566,C00038,M0328,2026-04-05,1917.11,Acceptance,E-commerce,Success
T0086567,C02162,M0134,2025-04-03,487.76,NETC,Toll Plaza,Success
T0086568,C02106,M0006,2026-02-15,743.61,UPI,QR,Success
T0086569,C04601,M0208,2025-01-26,632.05,UPI,UPI Lite,Success
T0086570,C02681,M0098,2025-05-22,978.0,UPI,UPI Lite,Success
T0086571,C03559,M0278,2026-03-02,2673.09,Acceptance,E-commerce,Success
T0086572,C02958,M0268,2025-08-28,651.16,UPI,UPI Lite,Success
T0086573,C02764,M0213,2026-05-22,532.53,NETC,FASTag,Success
T0086574,C01745,M0255,2025-06-19,3432.26,RuPay,ATM,Success
T0086575,C01933,M0391,2025-09-13,1588.53,RuPay,E-commerce,Success
T0086576,C02858,M0071,2025-07-19,2312.44,RuPay,POS,Success
T0086577,C00538,M0227,2026-06-02,441.95,NETC,Toll Plaza,Success
T0086578,C02481,M0412,2026-06-09,324.71,UPI,QR,Success
T0086579,C01175,M0176,2025-08-02,503.01,UPI,UPI Lite,Success
T0086580,C00975,M0279,2025-08-21,428.4,Acceptance,POS,Success
T0086581,C00771,M0491,2025-11-29,3331.85,RuPay,ATM,Failed
T0086582,C01919,M0270,2026-02-13,778.88,UPI,QR,Success
T0086583,C00365,M0469,2025-05-25,389.34,UPI,QR,Failed
T0086584,C03753,M0373,2026-05-29,824.19,Acceptance,E-commerce,Success
T0086585,C00232,M0258,2026-03-25,95.59,UPI,Mobile App,Success
T0086586,C02358,M0060,2026-01-14,123.02,UPI,Mobile App,Success
T0086587,C04540,M0281,2025-05-20,286.51,UPI,QR,Success
T0086588,C04613,M0056,2025-01-16,98.64,UPI,QR,Success
T0086589,C02434,M0492,2025-07-31,3827.25,RuPay,ATM,Success
T0086590,C02584,M0321,2025-06-18,2526.51,UPI,QR,Success
T0086591,C00735,M0321,2026-01-27,187.33,UPI,QR,Success
T0086592,C04309,M0148,2025-08-19,516.18,Acceptance,E-commerce,Success
T0086593,C03109,M0398,2025-02-14,131.84,UPI,Mobile App,Success
T0086594,C02054,M0106,2026-06-11,1046.32,RuPay,POS,Success
T0086595,C01256,M0184,2026-05-06,248.98,UPI,Mobile App,Failed
T0086596,C02246,M0129,2026-04-18,573.09,UPI,Mobile App,Success
T0086597,C03286,M0306,2025-08-18,208.18,UPI,UPI Lite,Success
T0086598,C00507,M0112,2025-08-24,1946.58,RuPay,E-commerce,Success
T0086599,C03429,M0226,2025-07-11,1326.34,UPI,UPI Lite,Success
T0086600,C02760,M0309,2025-05-20,1372.39,NETC,FASTag,Success
T0086601,C01383,M0042,2025-06-26,268.34,UPI,Mobile App,Failed
T0086602,C01021,M0255,2025-09-22,261.91,NETC,Toll Plaza,Success
T0086603,C04475,M0331,2025-12-26,161.04,UPI,QR,Failed
T0086604,C04155,M0063,2026-06-16,697.74,UPI,UPI Lite,Success
T0086605,C03031,M0469,2025-06-21,485.89,UPI,Mobile App,Success
T0086606,C00320,M0175,2025-04-05,876.7,UPI,Mobile App,Success
T0086607,C01479,M0380,2026-02-27,562.11,UPI,Mobile App,Success
T0086608,C03365,M0333,2025-10-26,652.57,RuPay,E-commerce,Success
T0086609,C01241,M0473,2026-03-16,515.44,RuPay,ATM,Success
T0086610,C03306,M0347,2025-09-17,673.77,UPI,Mobile App,Success
T0086611,C01724,M0343,2026-02-28,1482.07,RuPay,ATM,Success
T0086612,C01615,M0057,2026-01-19,594.47,RuPay,POS,Success
T0086613,C04519,M0204,2025-11-29,238.7,UPI,UPI Lite,Failed
T0086614,C00894,M0286,2025-01-14,1991.5,RuPay,E-commerce,Success
T0086615,C01600,M0204,2025-10-08,6103.8,RuPay,ATM,Success
T0086616,C02923,M0070,2025-07-13,164.19,UPI,QR,Success
T0086617,C04547,M0153,2025-01-29,639.93,UPI,QR,Success
T0086618,C02357,M0409,2025-07-21,351.95,UPI,UPI Lite,Success
T0086619,C00505,M0414,2025-12-23,1185.21,NETC,Toll Plaza,Success
T0086620,C02219,M0487,2026-05-04,516.76,UPI,Mobile App,Success
T0086621,C03635,M0207,2025-10-03,210.95,UPI,QR,Success
T0086622,C04298,M0332,2025-05-06,736.93,RuPay,E-commerce,Success
T0086623,C02382,M0064,2026-03-09,217.83,UPI,UPI Lite,Failed
T0086624,C04829,M0075,2025-03-22,660.44,Acceptance,POS,Success
T0086625,C02245,M0365,2025-05-31,2335.85,Acceptance,POS,Success
T0086626,C00659,M0375,2025-11-03,637.4,UPI,UPI Lite,Success
T0086627,C00110,M0084,2025-01-08,2330.67,RuPay,POS,Success
T0086628,C02880,M0223,2025-08-06,2603.44,RuPay,POS,Success
T0086629,C03295,M0069,2026-03-19,896.89,RuPay,E-commerce,Success
T0086630,C03578,M0006,2026-03-20,370.43,UPI,QR,Success
T0086631,C00220,M0291,2025-11-21,496.24,NETC,FASTag,Success
T0086632,C00874,M0364,2025-03-31,320.07,UPI,UPI Lite,Success
T0086633,C02239,M0149,2025-04-02,267.92,UPI,Mobile App,Success
T0086634,C01664,M0302,2025-03-01,1226.44,UPI,QR,Success
T0086635,C01589,M0455,2025-07-04,409.44,UPI,Mobile App,Failed
T0086636,C00100,M0336,2025-02-25,435.0,Acceptance,QR,Success
T0086637,C02750,M0130,2026-05-15,187.87,UPI,UPI Lite,Success
T0086638,C02654,M0455,2025-07-06,3331.7,RuPay,POS,Success
T0086639,C02696,M0061,2025-07-16,1418.28,UPI,Mobile App,Success
T0086640,C03681,M0247,2026-06-13,827.84,UPI,UPI Lite,Success
T0086641,C00514,M0164,2026-03-24,750.76,NETC,Toll Plaza,Failed
T0086642,C02202,M0180,2025-07-27,298.31,NETC,Toll Plaza,Success
T0086643,C04706,M0184,2025-03-16,234.64,UPI,QR,Success
T0086644,C01238,M0049,2025-12-21,480.29,UPI,UPI Lite,Success
T0086645,C01165,M0156,2025-09-22,4366.91,RuPay,ATM,Success
T0086646,C01720,M0012,2025-07-21,473.04,NETC,FASTag,Success
T0086647,C02741,M0438,2026-05-13,339.07,UPI,UPI Lite,Success
T0086648,C00636,M0032,2025-10-20,388.83,UPI,Mobile App,Success
T0086649,C03878,M0133,2025-06-25,458.99,UPI,UPI Lite,Success
T0086650,C00301,M0018,2026-06-15,1990.45,Acceptance,E-commerce,Success
T0086651,C04590,M0334,2025-03-16,925.59,Acceptance,QR,Success
T0086652,C01066,M0370,2025-12-18,1718.76,Acceptance,QR,Success
T0086653,C02049,M0198,2025-12-10,222.24,UPI,UPI Lite,Success
T0086654,C04280,M0024,2025-11-23,289.78,UPI,Mobile App,Success
T0086655,C02567,M0349,2025-12-26,2465.47,RuPay,E-commerce,Success
T0086656,C01730,M0422,2025-06-22,1746.26,NETC,Toll Plaza,Success
T0086657,C04679,M0321,2026-01-04,197.02,UPI,Mobile App,Failed
T0086658,C01287,M0451,2025-10-05,2181.88,RuPay,ATM,Success
T0086659,C00517,M0353,2026-05-26,1203.55,UPI,Mobile App,Success
T0086660,C01019,M0412,2025-07-28,325.0,UPI,Mobile App,Success
T0086661,C00435,M0060,2025-12-17,742.83,UPI,UPI Lite,Success
T0086662,C04608,M0420,2025-08-24,922.75,NETC,FASTag,Success
T0086663,C00576,M0171,2025-10-20,238.35,UPI,QR,Success
T0086664,C01075,M0116,2025-05-30,7034.05,RuPay,E-commerce,Success
T0086665,C03060,M0240,2026-06-02,382.8,UPI,UPI Lite,Success
T0086666,C04392,M0026,2025-05-03,1325.37,UPI,Mobile App,Success
T0086667,C03799,M0155,2025-12-06,273.93,UPI,UPI Lite,Success
T0086668,C04767,M0084,2025-02-02,2336.96,RuPay,E-commerce,Success
T0086669,C01363,M0320,2025-11-29,788.67,RuPay,ATM,Success
T0086670,C00476,M0149,2025-12-19,641.08,UPI,Mobile App,Success
T0086671,C03097,M0323,2026-02-18,315.74,UPI,Mobile App,Success
T0086672,C00505,M0206,2025-01-14,1753.17,Acceptance,E-commerce,Success
T0086673,C03233,M0074,2025-06-10,1499.91,RuPay,E-commerce,Failed
T0086674,C00263,M0039,2025-04-24,2107.75,UPI,QR,Success
T0086675,C00786,M0059,2025-10-03,519.24,RuPay,POS,Success
T0086676,C03640,M0145,2026-06-03,372.61,RuPay,POS,Success
T0086677,C00388,M0218,2025-11-23,457.16,UPI,UPI Lite,Success
T0086678,C00281,M0445,2025-06-30,1208.34,UPI,UPI Lite,Success
T0086679,C03993,M0445,2025-07-30,419.31,NETC,Toll Plaza,Success
T0086680,C00190,M0059,2026-01-31,483.01,UPI,UPI Lite,Success
T0086681,C01742,M0265,2025-05-18,564.37,NETC,Toll Plaza,Success
T0086682,C02305,M0416,2025-07-21,632.55,RuPay,POS,Failed
T0086683,C04431,M0482,2025-10-04,847.16,RuPay,POS,Failed
T0086684,C02382,M0392,2025-11-28,1219.94,NETC,FASTag,Success
T0086685,C04601,M0097,2026-04-05,174.35,UPI,Mobile App,Success
T0086686,C00949,M0260,2026-02-08,1560.77,RuPay,POS,Success
T0086687,C04864,M0238,2026-02-18,1305.03,UPI,QR,Success
T0086688,C04880,M0362,2025-04-21,1111.03,RuPay,E-commerce,Success
T0086689,C01522,M0384,2025-01-01,284.35,UPI,UPI Lite,Success
T0086690,C00823,M0016,2025-12-20,10240.93,RuPay,E-commerce,Success
T0086691,C00002,M0087,2025-10-17,7541.95,RuPay,POS,Success
T0086692,C04832,M0241,2025-11-12,713.05,UPI,QR,Success
T0086693,C00260,M0410,2025-03-20,2282.97,Acceptance,QR,Success
T0086694,C02341,M0050,2025-06-18,463.01,UPI,Mobile App,Success
T0086695,C03192,M0015,2025-04-27,279.42,UPI,UPI Lite,Success
T0086696,C04244,M0396,2025-02-22,431.19,RuPay,E-commerce,Success
T0086697,C00402,M0317,2025-11-01,283.93,UPI,Mobile App,Success
