offer_id,customer_id,transaction_id,reward_amount
O008,C02513,T0064863,229.71
O009,C03600,T0061318,6.4
O014,C03134,T0031385,49.02
O016,C01565,T0050454,22.8
O019,C04448,T0044011,68.43
O011,C02673,T0007497,92.04
O010,C00256,T0084670,229.51
O005,C04551,T0090652,724.6
O005,C00050,T0037875,150.46
O017,C02088,T0058806,198.38
O004,C01667,T0010198,52.56
O013,C03224,T0042111,10.66
O009,C03290,T0039284,9.79
O003,C01358,T0015307,50.21
O008,C02513,T0048801,53.13
O004,C01634,T0045601,111.81
O006,C00412,T0032434,250.48
O019,C02361,T0093563,39.84
O016,C00101,T0057941,29.45
O002,C01167,T0000461,398.03
O012,C00547,T0093496,80.14
O006,C00202,T0011592,25.74
O018,C02301,T0076276,87.45
O008,C03621,T0050851,786.15
O013,C01308,T0045085,466.87
O019,C01693,T0071139,54.08
O006,C04009,T0076159,144.05
O015,C04923,T0037221,229.62
O012,C03551,T0080036,104.05
O008,C03455,T0025737,94.52
O008,C03172,T0086119,67.29
O007,C02103,T0010903,11.27
O018,C01125,T0001103,158.77
O015,C03709,T0075541,68.0
O004,C00046,T0062172,25.58
O007,C03439,T0080047,23.75
O014,C04262,T0083036,16.26
O014,C03839,T0020456,6.32
O001,C03831,T0034556,138.06
O020,C02472,T0008740,119.39
O015,C03179,T0007738,55.71
O003,C01427,T0098416,24.42
O006,C03806,T0097698,72.91
O014,C04950,T0096101,176.21
O018,C02941,T0076882,139.5
O017,C04221,T0052927,52.8
O003,C02931,T0086447,105.2
O007,C02111,T0008726,80.58
O013,C04245,T0089881,47.4
O010,C04744,T0066257,71.17
O011,C01625,T0014917,301.37
O014,C01989,T0015147,16.78
O017,C01107,T0027029,71.23
O006,C04118,T0072374,396.82
O007,C01738,T0025720,15.46
O013,C02596,T0060599,24.42
O016,C00447,T0048465,77.67
O012,C03859,T0011806,49.0
O001,C00418,T0090082,90.32
O007,C02022,T0032968,18.99
O002,C01757,T0050115,67.46
O019,C04935,T0072094,32.73
O020,C04298,T0058024,22.57
O017,C04904,T0068737,354.4
O007,C01171,T0014974,26.5
O014,C04280,T0058999,18.8
O007,C02050,T0024613,19.78
O010,C00283,T0015030,152.7
O019,C02269,T0099050,36.35
O019,C00514,T0022472,32.39
O009,C03491,T0047108,4.99
O018,C00520,T0077264,213.93
O001,C04750,T0051876,81.41
O020,C02309,T0057766,102.34
O020,C00630,T0001303,35.5
O002,C00739,T0092159,389.99
O018,C01550,T0083626,201.58
O020,C00816,T0072234,114.54
O007,C02465,T0010538,113.16
O010,C00823,T0092433,53.85
O005,C01265,T0074540,104.59
O018,C00104,T0051506,41.31
O016,C00518,T0048757,34.17
O020,C04876,T0075380,14.49
O011,C02617,T0096934,513.78
O017,C01143,T0002885,113.69
O003,C04804,T0083495,23.05
O015,C04789,T0027754,24.35
O013,C00533,T0079652,195.41
O005,C00676,T0079100,805.2
O001,C03321,T0023920,38.25
O004,C03642,T0086506,320.82
O004,C01551,T0071088,393.5
O016,C00533,T0000332,20.44
O017,C03435,T0098268,176.52
O008,C03105,T0070939,154.15
O003,C01513,T0032963,63.68
O012,C00989,T0017802,34.06
O012,C02823,T0003928,458.78
O011,C00380,T0052421,129.09
O009,C01534,T0054691,72.23
O015,C03107,T0012114,51.69
O013,C03261,T0054074,82.25
O003,C01824,T0046502,20.51
O001,C04357,T0064894,29.35
O016,C02764,T0047529,27.03
O016,C02860,T0026246,167.48
O003,C03722,T0007163,159.36
O008,C01246,T0002531,184.25
O001,C02378,T0070006,171.2
O015,C02270,T0049247,71.2
O007,C04330,T0028584,21.92
O012,C00911,T0017156,225.82
O006,C04199,T0098096,158.25
O012,C03941,T0066101,305.72
O004,C02550,T0059956,614.87
O007,C02464,T0079865,15.91
O003,C02821,T0068025,204.36
O008,C00672,T0024012,41.61
O019,C00153,T0000383,262.99
O010,C03362,T0052640,121.42
O005,C02597,T0018187,485.44
O017,C00258,T0097502,21.97
O009,C01329,T0036386,28.32
O005,C01396,T0070091,40.89
O015,C04582,T0077978,20.39
O006,C03700,T0008092,186.78
O006,C01062,T0054179,135.69
O002,C04195,T0092536,74.36
O015,C03604,T0032935,66.34
O018,C04433,T0093286,70.69
O017,C04239,T0006449,196.75
O013,C02319,T0095567,136.41
O019,C03324,T0009071,44.89
O007,C02571,T0036736,22.78
O012,C00260,T0099397,247.98
O020,C03666,T0035325,127.94
O015,C03817,T0054137,40.77
O006,C02913,T0048849,131.55
O019,C02459,T0037518,62.49
O020,C01338,T0043752,87.38
O003,C02650,T0011981,84.49
O009,C00795,T0097328,46.72
O006,C01183,T0049702,351.98
O019,C01056,T0043132,96.46
O015,C00504,T0054380,43.34
O014,C04733,T0038818,22.09
O019,C02720,T0029030,11.38
O009,C00729,T0016780,4.27
O010,C03172,T0050739,273.72
O017,C01349,T0086088,232.29
O004,C03378,T0062646,576.11
O003,C02807,T0026606,67.46
O010,C04466,T0017120,51.62
O001,C02392,T0098651,31.75
O007,C02194,T0033722,15.61
O007,C04089,T0063695,207.12
O002,C01709,T0069646,28.59
O003,C01449,T0095236,84.61
O004,C04851,T0024451,848.97
O006,C03115,T0057261,99.86
O013,C03122,T0082215,14.38
O018,C00800,T0093922,22.47
O001,C03505,T0017234,404.72
O019,C04208,T0047365,276.36
O006,C00542,T0091969,167.27
O005,C01784,T0003378,51.06
O001,C02848,T0009505,105.09
O006,C04184,T0097995,19.59
O001,C02709,T0012678,76.3
O018,C02557,T0036415,41.14
O006,C04319,T0024027,79.96
O018,C01089,T0038990,34.24
O014,C04192,T0066484,306.43
O004,C02851,T0072453,27.16
O002,C04067,T0070584,72.8
O007,C01823,T0029243,38.4
O016,C02482,T0019328,27.9
O005,C03097,T0036557,92.06
O018,C03504,T0019752,60.0
O006,C00411,T0000293,123.67
O020,C04289,T0001272,37.63
O004,C04429,T0097430,207.61
O019,C00149,T0068977,93.24
O010,C03748,T0008998,135.75
O005,C00863,T0030904,105.04
O019,C04497,T0081326,39.38
O006,C00276,T0071501,128.49
O005,C01023,T0024629,82.08
O016,C02545,T0056838,47.79
O017,C00330,T0031541,210.7
O007,C01368,T0024130,41.39
O011,C00165,T0022038,186.85
O017,C00801,T0020222,155.68
O016,C04453,T0053099,22.27
O008,C00914,T0058368,69.56
O012,C01496,T0071527,194.83
O003,C00246,T0058597,115.37
O016,C00362,T0042651,63.77
O013,C00020,T0052457,11.93
O009,C04880,T0086244,18.19
O010,C04338,T0069738,119.54
O015,C04149,T0072844,21.14
O010,C00169,T0032913,272.82
O018,C00240,T0003382,209.74
O018,C03325,T0022100,1252.12
O001,C00467,T0070638,60.13
O013,C00689,T0078275,260.22
O015,C03476,T0054701,30.77
O013,C00627,T0038880,121.19
O016,C00328,T0029633,20.99
O017,C02431,T0092829,166.55
O008,C04942,T0052363,81.03
O015,C01111,T0048682,59.62
O009,C00531,T0075615,14.66
O001,C00473,T0001633,686.4
O012,C04182,T0001554,140.36
O009,C01468,T0007708,43.78
O006,C03520,T0054271,640.22
O012,C02010,T0030052,220.42
O002,C01697,T0069891,91.54
O003,C02955,T0091532,59.7
O006,C04701,T0037611,418.95
O019,C00155,T0023560,80.04
O013,C01489,T0093382,34.41
O006,C00522,T0084639,45.15
O012,C01489,T0079578,158.26
O006,C00072,T0050052,193.51
O002,C00325,T0054113,16.64
O005,C04247,T0088896,318.53
O020,C03002,T0030709,50.83
O001,C02168,T0067691,96.8
O009,C01488,T0005829,3.8
O005,C03144,T0032624,255.25
O002,C04791,T0000213,41.52
O012,C02366,T0009224,65.68
O003,C02023,T0017750,38.77
O010,C02961,T0035237,96.95
O014,C03084,T0088015,76.39
O007,C00819,T0018018,171.96
O007,C03344,T0084238,12.99
O015,C01071,T0055284,59.61
O009,C01309,T0008307,2.52
O016,C04821,T0034742,15.12
O014,C02582,T0078460,6.79
O004,C02931,T0038389,66.02
O014,C04018,T0005705,17.94
O020,C03929,T0095101,57.21
O005,C01989,T0094403,52.31
O012,C02375,T0028956,69.73
O018,C03882,T0000219,31.68
O005,C01891,T0005732,142.62
O013,C02178,T0063592,831.8
O004,C00850,T0075069,128.85
O002,C02104,T0040026,31.51
O006,C00885,T0023436,56.6
O012,C02066,T0009677,28.03
O013,C02033,T0002092,30.6
O014,C04892,T0065113,48.59
O008,C02731,T0090093,31.08
O004,C02628,T0050543,145.28
O012,C01729,T0056961,273.52
O019,C00622,T0055824,133.29
O001,C01465,T0070817,141.31
O016,C02631,T0042609,12.45
O001,C03898,T0054716,80.18
O004,C00847,T0072244,98.42
O010,C01916,T0056258,455.14
O003,C04271,T0022699,18.03
O018,C02188,T0073909,100.09
O003,C00841,T0096067,490.7
O005,C03680,T0044542,112.98
O009,C04792,T0058415,16.97
O009,C00192,T0082483,33.7
O003,C02635,T0077521,62.58
O009,C00216,T0083085,13.13
O003,C02544,T0038842,56.28
O020,C01887,T0030844,207.46
O011,C01109,T0059560,129.04
O011,C00679,T0058202,25.08
O005,C00409,T0094967,17.79
O020,C03095,T0082108,201.13
O001,C00649,T0047722,124.0
O011,C03727,T0068908,110.51
O020,C00120,T0029842,109.72
O020,C01940,T0015354,85.78
O016,C03111,T0062462,12.13
O019,C02223,T0093793,169.67
O005,C01226,T0096911,386.96
O005,C03863,T0060150,265.75
O008,C04420,T0084550,225.46
O014,C02172,T0075846,27.13
O015,C02712,T0087695,119.07
O001,C04883,T0035637,73.66
O016,C00825,T0007018,25.25
O002,C04508,T0069633,25.77
O007,C03222,T0006063,118.61
O013,C04497,T0091918,39.02
O015,C03028,T0058391,87.02
O013,C03520,T0095013,95.81
O003,C00699,T0093608,28.66
O015,C04054,T0030219,38.18
O018,C04265,T0039310,134.51
O011,C03137,T0045199,19.97
O009,C00209,T0064911,15.46
O015,C02207,T0027178,4.57
O016,C04056,T0098516,26.82
O014,C04017,T0014585,7.79
O006,C03958,T0078567,49.98
O008,C01944,T0062529,426.82
O005,C00226,T0027684,155.47
O011,C02412,T0093172,46.24
O009,C04673,T0035289,15.5
O003,C01839,T0015422,89.61
O016,C03826,T0071203,105.66
O014,C03520,T0007776,5.66
O004,C01015,T0037830,39.56
O018,C01308,T0022608,56.64
O011,C02852,T0022340,47.92
O019,C01947,T0039720,164.17
O001,C04962,T0014333,841.31
O013,C00014,T0005178,251.52
O008,C00159,T0004073,291.85
O004,C03941,T0069553,489.27
O005,C02246,T0060099,180.24
O008,C00061,T0066408,73.41
O008,C03037,T0078947,77.72
O010,C03193,T0018373,227.44
O004,C00176,T0066228,69.3
O002,C01705,T0065131,40.45
O013,C01614,T0089336,19.33
O007,C01170,T0010534,79.34
O010,C03387,T0064276,116.85
O015,C04009,T0043896,46.69
O007,C03803,T0087490,7.09
O002,C04799,T0057067,43.21
O001,C00228,T0095519,162.35
O010,C02074,T0041760,81.86
O012,C00023,T0040606,222.45
O001,C00753,T0032686,42.44
O010,C01015,T0080065,125.66
O009,C03423,T0028984,16.39
O019,C03016,T0006050,21.04
O013,C02671,T0077041,108.37
O012,C00469,T0067586,253.36
O015,C04674,T0037388,29.53
O002,C02563,T0072127,109.27
O020,C01442,T0016183,38.68
O018,C04217,T0066428,24.87
O006,C02268,T0052971,652.1
O013,C00056,T0053014,18.41
O015,C04840,T0033229,109.41
O011,C03256,T0071641,68.83
O011,C01627,T0041617,47.91
O001,C03712,T0094725,141.71
O015,C02116,T0039762,23.26
O007,C02990,T0012116,8.56
O012,C03762,T0083538,138.79
O018,C01672,T0009162,51.73
O013,C03657,T0002782,333.04
O001,C00807,T0012953,74.69
O003,C04030,T0025462,19.82
O003,C03785,T0044448,50.48
O012,C03511,T0040258,35.79
O005,C02515,T0033740,50.0
O020,C02654,T0034004,171.9
O018,C03484,T0083750,109.74
O016,C02891,T0062654,26.94
O020,C03867,T0091118,507.52
O011,C00711,T0000814,69.03
O010,C00643,T0085896,648.52
O018,C02416,T0032493,263.67
O014,C04870,T0080984,13.21
O018,C02844,T0037842,22.67
O004,C01966,T0002742,346.71
O008,C03589,T0071308,38.3
O010,C02638,T0067225,52.34
O012,C04063,T0022768,210.19
O017,C00364,T0082063,165.91
O011,C00384,T0027971,633.31
O018,C01027,T0099682,366.72
O009,C03535,T0039323,16.08
O007,C02919,T0002883,30.38
O015,C04035,T0034206,26.97
O016,C04481,T0043128,23.05
O011,C01763,T0046520,50.34
O008,C04821,T0068986,51.03
O001,C02850,T0069942,49.58
O014,C04920,T0006148,19.56
O011,C04713,T0030517,35.61
O014,C04521,T0064045,91.88
O005,C04383,T0099771,151.98
O005,C01142,T0042328,64.32
O017,C02768,T0045043,165.08
O008,C03373,T0079581,53.5
O010,C03844,T0038275,73.92
O017,C04674,T0053394,29.22
O004,C00656,T0076485,58.92
O002,C04807,T0091485,88.72
O006,C02737,T0061398,74.25
O012,C03846,T0089499,38.67
O007,C00807,T0053667,63.87
O017,C02096,T0021659,40.91
O012,C01242,T0032489,143.7
O013,C04155,T0045191,97.86
O011,C00754,T0096105,22.1
O007,C01255,T0053693,16.02
O002,C01010,T0004389,77.35
O001,C01320,T0001245,127.4
O004,C02883,T0049320,299.64
O004,C04483,T0047000,201.79
O017,C03757,T0012334,146.29
O014,C02668,T0040103,11.95
O003,C04841,T0050920,116.96
O018,C01689,T0033945,518.02
O014,C01048,T0058573,11.21
O014,C02683,T0021676,13.78
O005,C03678,T0027404,747.73
O011,C02195,T0024568,66.89
O014,C02784,T0065823,25.13
O007,C00142,T0041473,27.83
O014,C00926,T0024423,13.76
O001,C03412,T0052707,43.9
O001,C04864,T0059358,39.31
O004,C04873,T0081159,71.98
O019,C04159,T0035582,377.87
O003,C03517,T0079544,84.86
O013,C03860,T0082007,7.03
O008,C00315,T0022554,259.61
O016,C02927,T0002045,149.36
O018,C00635,T0008940,44.42
O009,C03853,T0053937,15.78
O015,C02764,T0025430,130.39
O020,C01309,T0032512,69.55
O012,C01413,T0047371,31.66
O017,C02494,T0012934,1846.73
O005,C01143,T0014222,396.56
O017,C03405,T0079911,163.89
O014,C00727,T0099018,75.99
O009,C00486,T0045571,22.73
O005,C00812,T0095712,78.04
O011,C01879,T0080526,61.6
O020,C01124,T0026509,375.28
O005,C00370,T0030409,252.3
O011,C03396,T0016050,470.59
O019,C00671,T0004584,34.6
O012,C00869,T0099387,62.83
O008,C02016,T0012543,389.83
O008,C00423,T0041524,320.66
O016,C01712,T0010663,50.55
O015,C01294,T0040369,32.63
O001,C04753,T0082770,54.79
O006,C03821,T0047755,814.17
O017,C03125,T0070093,81.33
O007,C01686,T0030747,10.48
O019,C02036,T0044969,72.64
O017,C00019,T0044322,182.14
O013,C04636,T0054586,59.07
O010,C04238,T0074502,107.81
O001,C02067,T0028825,188.4
O015,C02144,T0023944,109.35
O013,C03483,T0072437,57.17
O012,C03015,T0051311,78.69
O020,C02476,T0021800,135.07
O010,C01909,T0039069,93.28
O005,C03401,T0000674,343.82
O007,C04204,T0079588,23.13
O002,C04402,T0030723,78.53
O007,C01210,T0069195,24.95
O011,C01161,T0059562,137.76
O004,C00015,T0045899,106.85
O019,C03118,T0082390,160.95
O002,C04883,T0078179,51.99
O001,C00779,T0015755,45.36
O005,C03489,T0059003,298.2
O019,C04419,T0085942,152.37
O001,C00311,T0094086,76.56
O014,C04650,T0093676,11.93
O019,C01998,T0080351,51.23
O007,C03508,T0016551,7.91
O010,C03853,T0019571,180.34
O012,C03825,T0003371,112.61
O020,C03520,T0014889,54.74
O007,C00694,T0069123,38.91
O001,C03139,T0018477,696.29
O003,C03889,T0059080,185.4
O020,C04861,T0077378,120.37
O016,C01818,T0004914,23.74
O017,C00995,T0016498,365.95
O018,C00091,T0060298,44.28
O019,C00071,T0036988,55.06
O009,C00582,T0017086,23.52
O019,C04883,T0084082,25.72
O014,C00179,T0040322,8.39
O014,C03252,T0021646,7.79
O016,C04098,T0052608,44.46
O015,C04721,T0044382,126.85
O016,C03536,T0051780,18.55
O006,C00836,T0026805,133.39
O009,C02408,T0024107,39.6
O015,C04767,T0054403,16.79
O005,C01389,T0048165,244.94
O017,C01613,T0076054,35.18
O007,C02313,T0064213,10.64
O019,C04094,T0080866,9.13
O017,C02407,T0028740,91.88
O005,C03940,T0024912,184.43
O008,C04598,T0005541,64.71
O004,C00821,T0059260,254.2
O012,C00262,T0000266,123.4
O011,C01846,T0094378,67.64
O016,C02642,T0031939,49.06
O014,C00920,T0023227,31.15
O018,C02540,T0083395,201.64
O016,C03765,T0053226,28.99
O007,C04295,T0051467,23.74
O005,C00399,T0008575,130.99
O018,C00066,T0000728,43.65
O008,C04239,T0089372,70.94
O011,C01023,T0066787,53.37
O005,C00661,T0009000,31.95
O009,C04679,T0000883,16.18
O006,C02723,T0000163,222.48
O007,C04910,T0048352,33.55
O011,C02749,T0043922,65.22
O007,C02032,T0067256,73.67
O011,C02054,T0063194,56.5
O016,C00503,T0095189,34.47
O016,C03388,T0031991,7.01
O004,C04107,T0027282,327.76
O015,C02255,T0081095,263.48
O020,C02401,T0042183,32.77
O005,C01205,T0044155,76.3
O003,C00753,T0021400,122.98
O015,C01668,T0049490,33.24
O007,C03228,T0060955,45.92
O018,C03785,T0039527,280.16
O003,C03832,T0050883,70.81
O009,C02347,T0052521,13.24
O005,C03363,T0028467,140.37
O009,C02255,T0000746,22.96
O014,C00880,T0056231,17.27
O018,C01170,T0010196,28.05
O010,C00654,T0022367,83.44
O002,C01402,T0092872,24.1
O004,C04423,T0069657,68.15
O012,C02810,T0089853,438.77
O003,C04992,T0062343,21.44
O006,C04810,T0096446,233.38
O010,C04237,T0008442,151.47
O001,C03241,T0092060,12.62
O004,C04686,T0063208,31.94
O008,C04293,T0007066,41.98
O009,C00969,T0093579,13.54
O004,C04437,T0063736,150.67
O013,C03849,T0005413,80.24
O008,C03144,T0005120,35.33
O020,C01705,T0084137,119.58
O005,C01243,T0013120,227.65
O020,C01998,T0091728,96.31
O002,C04490,T0034719,25.79
O003,C03994,T0008314,51.97
O012,C02786,T0011931,83.06
O003,C04547,T0024461,145.21
O003,C03294,T0063891,385.75
O012,C01907,T0070616,85.79
O005,C01245,T0008800,334.01
O008,C00703,T0012616,69.22
O020,C00934,T0024557,256.86
O008,C03562,T0086860,115.38
O006,C02614,T0002502,93.36
O009,C03846,T0022975,27.91
O020,C04191,T0037894,39.31
O011,C00895,T0039432,504.53
O001,C01911,T0090288,156.05
O008,C04890,T0021845,86.83
O002,C00899,T0011831,53.05
O003,C00108,T0039874,108.13
O003,C04530,T0011994,138.72
O008,C01265,T0002580,47.03
O007,C01075,T0016322,76.78
O019,C02097,T0042029,23.57
O005,C04889,T0016577,400.62
O014,C04735,T0095126,8.56
O010,C00885,T0078398,55.12
O016,C00788,T0086791,52.76
O020,C03489,T0016576,168.57
O018,C04211,T0071579,81.6
O014,C03973,T0042194,40.5
O009,C00684,T0036191,6.93
O016,C04979,T0060842,94.19
O015,C03042,T0084667,22.88
O005,C04154,T0063827,128.08
O005,C03937,T0021501,100.75
O010,C04530,T0094789,46.74
O008,C04464,T0022823,68.04
O009,C01417,T0067651,46.66
O009,C04627,T0091288,138.67
O010,C04944,T0018031,368.78
O009,C04101,T0024858,14.45
O004,C00497,T0053919,15.64
O001,C04258,T0085044,165.88
O011,C04970,T0078451,74.34
O017,C02564,T0030888,76.98
O010,C00752,T0045511,300.7
O016,C04036,T0062503,45.32
O009,C03313,T0055625,13.11
O009,C01694,T0031383,13.91
O018,C02453,T0043306,39.43
O019,C01048,T0011883,46.63
O012,C01014,T0037170,260.03
O018,C00980,T0071873,160.29
O002,C03871,T0031328,109.08
O015,C00977,T0007173,89.07
O011,C01718,T0090253,286.23
O010,C01685,T0035645,111.52
O010,C02471,T0067201,53.48
O002,C03111,T0001983,11.08
O001,C01419,T0048965,166.45
O011,C02124,T0023452,108.03
O005,C00580,T0077153,49.12
O009,C01519,T0095062,31.46
O001,C04676,T0083213,21.07
O014,C01580,T0060383,38.17
O018,C04350,T0098045,49.29
O015,C04718,T0095070,621.74
O018,C02593,T0066413,171.34
O014,C03581,T0047828,15.98
O010,C04306,T0059825,49.14
O010,C01469,T0083633,48.57
O016,C00735,T0083388,31.35
O017,C04018,T0010507,174.79
O007,C04634,T0084274,73.05
O002,C04030,T0079172,200.73
O020,C00213,T0032712,227.37
O012,C01261,T0052477,78.27
O015,C00749,T0085840,124.83
O003,C02273,T0030994,65.79
O008,C04379,T0082771,193.51
O011,C02848,T0043820,95.3
O001,C00575,T0004964,62.83
O018,C00055,T0032948,293.17
O011,C02041,T0003287,100.69
O015,C02740,T0022925,133.92
O003,C01050,T0019169,106.15
O018,C04892,T0076024,29.21
O007,C04829,T0070140,59.99
O011,C01378,T0091540,83.26
O010,C04253,T0035363,111.19
O007,C03172,T0030567,24.83
O007,C01036,T0075605,67.77
O015,C01521,T0055747,146.17
O009,C04633,T0005248,27.71
O018,C04942,T0099898,140.73
O011,C04704,T0009937,107.34
O003,C01175,T0025808,25.08
O002,C03756,T0068484,40.25
O017,C00840,T0019700,93.01
O005,C02900,T0008111,70.05
O017,C03893,T0031195,114.21
O007,C00779,T0011231,9.85
O013,C02073,T0023727,65.48
O011,C04528,T0005750,142.17
O012,C00224,T0037542,85.57
O018,C04179,T0029573,707.05
O018,C03674,T0087838,354.45
O008,C04216,T0027207,147.27
O007,C03061,T0026054,38.11
O009,C01400,T0078927,100.3
O002,C00871,T0023143,35.5
O008,C01081,T0002056,69.45
O008,C03863,T0033051,24.44
O002,C02185,T0037002,19.9
O005,C00778,T0065150,54.05
O007,C02159,T0097138,6.16
O018,C03456,T0097107,67.85
O002,C02051,T0071591,28.68
O016,C02842,T0009866,54.26
O004,C00345,T0084242,69.08
O018,C01609,T0034768,64.29
O013,C04223,T0029567,36.91
O003,C04575,T0007245,49.74
O008,C00023,T0039734,83.1
O006,C04791,T0067954,58.06
O013,C00371,T0043724,200.28
O019,C01734,T0068578,52.25
O018,C03760,T0078835,59.09
O010,C00257,T0068706,243.81
O011,C01421,T0002232,444.43
O006,C01651,T0070931,140.72
O014,C00134,T0014538,17.12
O005,C00611,T0026589,136.97
O010,C03691,T0079689,240.37
O015,C02721,T0073176,53.48
O013,C01168,T0060773,11.65
O009,C02821,T0069581,45.69
O015,C03859,T0002439,32.24
O002,C01113,T0081063,14.88
O015,C01671,T0009518,11.81
O014,C03033,T0081495,11.69
O019,C03616,T0020258,273.13
O004,C04109,T0017326,176.59
O004,C03544,T0044795,25.11
O012,C01191,T0062793,713.68
O008,C00974,T0013343,82.75
O005,C02013,T0056321,257.87
O002,C01735,T0053637,15.92
O007,C01040,T0042297,22.23
O006,C01141,T0038684,196.99
O015,C03281,T0006688,100.65
O012,C01071,T0000894,178.0
O001,C02032,T0009168,84.97
O005,C02675,T0019664,170.57
O010,C00317,T0001466,197.34
O016,C03863,T0055690,77.13
O019,C00817,T0031986,191.64
O002,C01506,T0042613,58.94
O008,C04335,T0093315,153.64
O012,C01027,T0099449,346.34
O012,C03569,T0057400,56.32
O020,C03545,T0005646,50.23
O001,C03224,T0043317,98.59
O010,C02989,T0070675,43.5
O016,C01028,T0000215,30.92
O019,C00799,T0079744,192.34
O011,C04401,T0006599,104.98
O003,C03616,T0082421,34.06
O007,C04178,T0068453,10.9
O003,C03130,T0014960,131.61
O019,C03907,T0007217,93.06
O009,C04268,T0095252,13.53
O014,C03842,T0060023,46.02
O012,C04070,T0007304,53.1
O010,C04934,T0021129,408.53
O016,C04381,T0089801,17.99
O002,C00974,T0070175,38.4
O019,C02848,T0068703,62.75
O019,C02724,T0030743,219.49
O019,C04516,T0071151,41.29
O014,C00266,T0002307,4.3
O008,C04651,T0021683,20.19
O010,C04923,T0049597,103.5
O018,C03819,T0000600,106.67
O010,C03103,T0042468,20.49
O015,C01883,T0010673,23.19
O020,C02273,T0014451,162.57
O011,C02959,T0009271,379.8
O002,C02510,T0066745,8.66
O002,C02889,T0017627,110.71
O020,C03865,T0016152,52.76
O019,C02733,T0023221,75.57
O017,C04991,T0071178,25.88
O010,C03942,T0060948,814.44
O011,C01585,T0044941,557.93
O020,C01115,T0067688,9.87
O012,C03300,T0023233,271.99
O007,C03560,T0073088,48.02
O011,C01320,T0035143,95.17
O019,C02831,T0044186,100.86
O015,C03455,T0041562,45.4
O009,C01995,T0090037,56.43
O019,C03179,T0080300,32.01
O005,C00103,T0048325,187.84
O013,C04711,T0042602,42.2
O012,C00386,T0011158,231.96
O005,C02646,T0060293,74.22
O007,C01503,T0067591,115.53
O012,C01911,T0075295,57.15
O001,C00426,T0063613,125.09
O005,C01739,T0017997,95.92
O016,C00523,T0096796,7.02
O012,C01690,T0086780,63.63
O014,C01368,T0018878,12.26
O001,C02666,T0053849,193.49
O010,C00961,T0088231,77.69
O016,C04254,T0015823,20.63
O009,C04017,T0062288,8.83
O008,C02243,T0030584,96.12
O015,C04743,T0013259,27.5
